fpr,tpr,threshold
0.0,0.0,inf
0.0009293680297397769,0.0,0.8733782172203064
0.0009293680297397769,0.0014903129657228018,0.8617088198661804
0.0027881040892193307,0.0014903129657228018,0.8582477569580078
0.0027881040892193307,0.011922503725782414,0.8500338792800903
0.0037174721189591076,0.011922503725782414,0.8500241041183472
0.0037174721189591076,0.019374068554396422,0.8458638787269592
0.004646840148698885,0.019374068554396422,0.8457249402999878
0.004646840148698885,0.022354694485842028,0.8456043004989624
0.0055762081784386614,0.022354694485842028,0.8449386358261108
0.0055762081784386614,0.029806259314456036,0.8419763445854187
0.006505576208178439,0.029806259314456036,0.8417219519615173
0.006505576208178439,0.03129657228017884,0.8412824869155884
0.007434944237918215,0.03129657228017884,0.8412171602249146
0.007434944237918215,0.03278688524590164,0.8391348719596863
0.008364312267657992,0.03278688524590164,0.8375815749168396
0.008364312267657992,0.037257824143070044,0.8371663689613342
0.00929368029739777,0.037257824143070044,0.8371387124061584
0.00929368029739777,0.043219076005961254,0.8346381187438965
0.010223048327137546,0.043219076005961254,0.8338145613670349
0.010223048327137546,0.05067064083457526,0.8308295011520386
0.013011152416356878,0.05067064083457526,0.8285269737243652
0.013011152416356878,0.05961251862891207,0.8244129419326782
0.013940520446096654,0.05961251862891207,0.8221620917320251
0.013940520446096654,0.06706408345752608,0.8159477114677429
0.015799256505576207,0.06706408345752608,0.8154544830322266
0.015799256505576207,0.07153502235469449,0.8151693940162659
0.017657992565055763,0.07153502235469449,0.8119803667068481
0.017657992565055763,0.07302533532041729,0.8111013174057007
0.019516728624535316,0.07302533532041729,0.8091006278991699
0.019516728624535316,0.07600596125186289,0.8071641325950623
0.020446096654275093,0.07600596125186289,0.8070239424705505
0.020446096654275093,0.07898658718330849,0.8040380477905273
0.02137546468401487,0.07898658718330849,0.8035725355148315
0.02137546468401487,0.08047690014903129,0.80291748046875
0.024163568773234202,0.08047690014903129,0.8013898730278015
0.024163568773234202,0.08345752608047691,0.8000676035881042
0.02509293680297398,0.08345752608047691,0.7988394498825073
0.02509293680297398,0.08494783904619971,0.7987990379333496
0.027881040892193308,0.08494783904619971,0.7972725629806519
0.027881040892193308,0.08792846497764531,0.7968590259552002
0.02973977695167286,0.08792846497764531,0.7948346138000488
0.02973977695167286,0.08941877794336811,0.7940811514854431
0.03066914498141264,0.08941877794336811,0.7931383848190308
0.03066914498141264,0.09090909090909091,0.7926976084709167
0.03810408921933085,0.09090909090909091,0.7837704420089722
0.03810408921933085,0.09836065573770492,0.7821178436279297
0.04368029739776952,0.09836065573770492,0.7793778777122498
0.04368029739776952,0.09985096870342772,0.7791360020637512
0.047397769516728624,0.09985096870342772,0.7765710353851318
0.047397769516728624,0.10134128166915052,0.7757105231285095
0.05018587360594796,0.10134128166915052,0.7719407677650452
0.05018587360594796,0.10283159463487332,0.7718833088874817
0.05297397769516728,0.10283159463487332,0.7693790197372437
0.05297397769516728,0.11028315946348734,0.7672677636146545
0.05390334572490706,0.11028315946348734,0.7664413452148438
0.05390334572490706,0.11177347242921014,0.7646871209144592
0.056691449814126396,0.11177347242921014,0.7628301978111267
0.056691449814126396,0.11475409836065574,0.7622650265693665
0.06319702602230483,0.11475409836065574,0.7588750720024109
0.06319702602230483,0.11624441132637854,0.758592963218689
0.06598513011152417,0.11624441132637854,0.7559359669685364
0.06598513011152417,0.11922503725782414,0.755633533000946
0.06970260223048327,0.11922503725782414,0.7538391947746277
0.06970260223048327,0.12071535022354694,0.7531969547271729
0.0724907063197026,0.12071535022354694,0.7527643442153931
0.0724907063197026,0.12220566318926974,0.7517465949058533
0.0845724907063197,0.12220566318926974,0.739410936832428
0.0845724907063197,0.12518628912071536,0.7380278706550598
0.08736059479553904,0.12518628912071536,0.7375292181968689
0.08736059479553904,0.12816691505216096,0.7373666167259216
0.08921933085501858,0.12816691505216096,0.7370378375053406
0.08921933085501858,0.13114754098360656,0.7333020567893982
0.09107806691449814,0.13114754098360656,0.7314350605010986
0.09107806691449814,0.13263785394932937,0.7309264540672302
0.09386617100371747,0.13263785394932937,0.7302970290184021
0.09386617100371747,0.13561847988077497,0.7296857833862305
0.09665427509293681,0.13561847988077497,0.7268362641334534
0.09665427509293681,0.13859910581222057,0.7250853180885315
0.10037174721189591,0.13859910581222057,0.7231594920158386
0.10037174721189591,0.14157973174366617,0.7221067547798157
0.10687732342007435,0.14157973174366617,0.7189995646476746
0.10687732342007435,0.14307004470938897,0.7188233733177185
0.10780669144981413,0.14307004470938897,0.7185146808624268
0.10780669144981413,0.14605067064083457,0.7173024415969849
0.1087360594795539,0.14605067064083457,0.7162966132164001
0.1087360594795539,0.14754098360655737,0.7161781787872314
0.10966542750929369,0.14754098360655737,0.7160022854804993
0.10966542750929369,0.14903129657228018,0.7154884934425354
0.11338289962825279,0.14903129657228018,0.7122899889945984
0.11338289962825279,0.15201192250372578,0.7114125490188599
0.11524163568773234,0.15201192250372578,0.7110711932182312
0.11524163568773234,0.15499254843517138,0.7099242210388184
0.1171003717472119,0.15499254843517138,0.709534227848053
0.1171003717472119,0.15797317436661698,0.7088117599487305
0.11802973977695168,0.15797317436661698,0.7079431414604187
0.11802973977695168,0.16095380029806258,0.7076472043991089
0.11895910780669144,0.16095380029806258,0.7069950699806213
0.11895910780669144,0.16244411326378538,0.7068703174591064
0.120817843866171,0.16244411326378538,0.7047750353813171
0.120817843866171,0.16542473919523099,0.7046030759811401
0.12267657992565056,0.16542473919523099,0.7033953070640564
0.12267657992565056,0.16691505216095381,0.7033268809318542
0.12360594795539033,0.16691505216095381,0.7031959891319275
0.12360594795539033,0.16989567809239942,0.7020920515060425
0.12453531598513011,0.16989567809239942,0.7015169858932495
0.12453531598513011,0.17138599105812222,0.700750470161438
0.129182156133829,0.17138599105812222,0.6993680000305176
0.129182156133829,0.17287630402384502,0.6990320682525635
0.13475836431226765,0.17287630402384502,0.697819173336029
0.13475836431226765,0.17436661698956782,0.6977959275245667
0.13568773234200743,0.17436661698956782,0.6975556015968323
0.13568773234200743,0.17734724292101342,0.6973394155502319
0.1366171003717472,0.17734724292101342,0.6967087984085083
0.1366171003717472,0.17883755588673622,0.6961612105369568
0.14405204460966542,0.17883755588673622,0.6944299340248108
0.14405204460966542,0.18181818181818182,0.6942563056945801
0.1449814126394052,0.18181818181818182,0.6941416263580322
0.1449814126394052,0.18628912071535023,0.6915005445480347
0.1496282527881041,0.18628912071535023,0.6901171207427979
0.1496282527881041,0.18777943368107303,0.6900269389152527
0.1524163568773234,0.18777943368107303,0.6895732879638672
0.1524163568773234,0.18926974664679583,0.687879741191864
0.15427509293680297,0.18926974664679583,0.6868122220039368
0.15427509293680297,0.19076005961251863,0.6865041255950928
0.15613382899628253,0.19076005961251863,0.6859920620918274
0.15613382899628253,0.19225037257824143,0.6857089996337891
0.1579925650557621,0.19225037257824143,0.6849225163459778
0.1579925650557621,0.19672131147540983,0.6828520894050598
0.16263940520446096,0.19672131147540983,0.6806667447090149
0.16263940520446096,0.19821162444113263,0.6801077127456665
0.16356877323420074,0.19821162444113263,0.6801069378852844
0.16356877323420074,0.20268256333830104,0.6785194873809814
0.16728624535315986,0.20268256333830104,0.6770067811012268
0.16728624535315986,0.20417287630402384,0.676582932472229
0.17007434944237917,0.20417287630402384,0.6759918928146362
0.17007434944237917,0.20566318926974664,0.6757070422172546
0.17286245353159851,0.20566318926974664,0.6752266883850098
0.17286245353159851,0.20715350223546944,0.6745593547821045
0.1812267657992565,0.20715350223546944,0.6712483763694763
0.1812267657992565,0.21013412816691504,0.6703979969024658
0.18401486988847585,0.21013412816691504,0.6699274778366089
0.18401486988847585,0.21162444113263784,0.669867753982544
0.18680297397769516,0.21162444113263784,0.6693190932273865
0.18680297397769516,0.21609538002980627,0.6682156324386597
0.18773234200743494,0.21609538002980627,0.6680781245231628
0.18773234200743494,0.21758569299552907,0.6678950190544128
0.18866171003717472,0.21758569299552907,0.6677542328834534
0.18866171003717472,0.21907600596125187,0.6671531200408936
0.1895910780669145,0.21907600596125187,0.6668980121612549
0.1895910780669145,0.22056631892697467,0.6664570569992065
0.19330855018587362,0.22056631892697467,0.6646049618721008
0.19330855018587362,0.22205663189269748,0.6634997725486755
0.19423791821561337,0.22354694485842028,0.6632376909255981
0.19516728624535315,0.22354694485842028,0.6627416014671326
0.19516728624535315,0.22652757078986588,0.6606911420822144
0.1979553903345725,0.22652757078986588,0.6591452360153198
0.1979553903345725,0.22801788375558868,0.658565878868103
0.19888475836431227,0.22801788375558868,0.6581328511238098
0.19888475836431227,0.23099850968703428,0.657310962677002
0.20074349442379183,0.23099850968703428,0.6567351818084717
0.20074349442379183,0.23248882265275708,0.6564306020736694
0.2016728624535316,0.23248882265275708,0.6563141345977783
0.2016728624535316,0.23546944858420268,0.6561906933784485
0.20260223048327136,0.23546944858420268,0.6559566259384155
0.20260223048327136,0.23695976154992549,0.655706524848938
0.20353159851301114,0.23695976154992549,0.655402421951294
0.20353159851301114,0.2399403874813711,0.6547785997390747
0.20446096654275092,0.2399403874813711,0.6546696424484253
0.20446096654275092,0.2414307004470939,0.6543899774551392
0.20910780669144982,0.2414307004470939,0.6535155773162842
0.20910780669144982,0.2444113263785395,0.6531345248222351
0.21189591078066913,0.2444113263785395,0.652636706829071
0.21189591078066913,0.2473919523099851,0.6518375873565674
0.2137546468401487,0.2473919523099851,0.6511184573173523
0.2137546468401487,0.2488822652757079,0.6509979963302612
0.21561338289962825,0.2488822652757079,0.6508422493934631
0.21561338289962825,0.2518628912071535,0.6504843831062317
0.21933085501858737,0.2518628912071535,0.6499883532524109
0.21933085501858737,0.2533532041728763,0.6497379541397095
0.22026022304832713,0.2533532041728763,0.6494396328926086
0.22026022304832713,0.2548435171385991,0.6493417620658875
0.22676579925650558,0.2548435171385991,0.6483289003372192
0.22676579925650558,0.2563338301043219,0.6482501029968262
0.22862453531598512,0.2563338301043219,0.6481637358665466
0.22862453531598512,0.2578241430700447,0.6476653218269348
0.23327137546468402,0.2578241430700447,0.6454357504844666
0.23327137546468402,0.2593144560357675,0.6453699469566345
0.23605947955390336,0.2593144560357675,0.6444011330604553
0.23605947955390336,0.26527570789865873,0.6423707604408264
0.23698884758364314,0.26527570789865873,0.6415591835975647
0.23698884758364314,0.2667660208643815,0.641305685043335
0.23884758364312267,0.2667660208643815,0.6410200595855713
0.23884758364312267,0.26825633383010433,0.6408889293670654
0.24349442379182157,0.26825633383010433,0.6403920650482178
0.24349442379182157,0.2757078986587183,0.6398351192474365
0.24442379182156135,0.2757078986587183,0.639303982257843
0.24442379182156135,0.28017883755588674,0.637967050075531
0.24814126394052044,0.28017883755588674,0.6377618312835693
0.24814126394052044,0.2816691505216095,0.6377137899398804
0.24907063197026022,0.2816691505216095,0.6374139785766602
0.24907063197026022,0.2846497764530551,0.6369749903678894
0.25,0.2846497764530551,0.6368341445922852
0.25,0.2906110283159464,0.6355547904968262
0.25092936802973975,0.2906110283159464,0.6352406144142151
0.25092936802973975,0.29210134128166915,0.635134220123291
0.2527881040892193,0.29210134128166915,0.6350426077842712
0.2527881040892193,0.29806259314456035,0.6331194043159485
0.2648698884758364,0.29806259314456035,0.6303812265396118
0.2648698884758364,0.2995529061102832,0.630287766456604
0.26579925650557623,0.2995529061102832,0.6300716996192932
0.26579925650557623,0.30104321907600595,0.6300404071807861
0.266728624535316,0.30104321907600595,0.6293838620185852
0.266728624535316,0.30402384500745155,0.6290786862373352
0.2695167286245353,0.30402384500745155,0.628587543964386
0.2695167286245353,0.3055141579731744,0.6283493041992188
0.27137546468401486,0.3055141579731744,0.6279475092887878
0.27137546468401486,0.30700447093889716,0.627939760684967
0.2732342007434944,0.30700447093889716,0.627703845500946
0.2732342007434944,0.31296572280178836,0.6266154050827026
0.275092936802974,0.31296572280178836,0.6264417171478271
0.275092936802974,0.3144560357675112,0.6263827681541443
0.27973977695167285,0.3144560357675112,0.6255972981452942
0.27973977695167285,0.3174366616989568,0.625291109085083
0.28066914498141265,0.3174366616989568,0.6250366568565369
0.28066914498141265,0.32488822652757077,0.6233163475990295
0.2815985130111524,0.32488822652757077,0.6232919096946716
0.2815985130111524,0.3353204172876304,0.6223192811012268
0.2853159851301115,0.3353204172876304,0.6215624213218689
0.2853159851301115,0.33979135618479883,0.621440589427948
0.2862453531598513,0.33979135618479883,0.6213343739509583
0.2862453531598513,0.3412816691505216,0.6207195520401001
0.2871747211895911,0.3412816691505216,0.6204240322113037
0.2871747211895911,0.34277198211624443,0.6203991770744324
0.2908921933085502,0.34277198211624443,0.6200675368309021
0.2908921933085502,0.3442622950819672,0.620041012763977
0.29182156133828996,0.3442622950819672,0.6198323965072632
0.29182156133828996,0.3472429210134128,0.6192866563796997
0.29275092936802977,0.3472429210134128,0.6190052628517151
0.29275092936802977,0.34873323397913564,0.618944525718689
0.29460966542750927,0.34873323397913564,0.6188591718673706
0.29460966542750927,0.3502235469448584,0.6188490390777588
0.2955390334572491,0.3502235469448584,0.618826150894165
0.2955390334572491,0.353204172876304,0.6185721755027771
0.29739776951672864,0.353204172876304,0.6177540421485901
0.29739776951672864,0.3561847988077496,0.6172993183135986
0.2992565055762082,0.3561847988077496,0.6170390248298645
0.2992565055762082,0.35767511177347244,0.6170026063919067
0.30018587360594795,0.35767511177347244,0.6169071197509766
0.30018587360594795,0.3621460506706408,0.6161221861839294
0.3020446096654275,0.3621460506706408,0.6160744428634644
0.3020446096654275,0.3651266766020864,0.6153335571289062
0.30297397769516726,0.3651266766020864,0.6147518157958984
0.30297397769516726,0.368107302533532,0.6144484281539917
0.3066914498141264,0.368107302533532,0.6140702962875366
0.3066914498141264,0.3710879284649776,0.6138343214988708
0.31133828996282525,0.3710879284649776,0.6131083965301514
0.31133828996282525,0.3740685543964232,0.6126787066459656
0.3141263940520446,0.3740685543964232,0.6119846105575562
0.3141263940520446,0.37555886736214605,0.6116867065429688
0.3150557620817844,0.37555886736214605,0.6114790439605713
0.3150557620817844,0.37853949329359166,0.6111041307449341
0.31784386617100374,0.37853949329359166,0.610645592212677
0.31784386617100374,0.38002980625931443,0.6106107234954834
0.3187732342007435,0.38002980625931443,0.6101898550987244
0.3187732342007435,0.3830104321907601,0.6095249652862549
0.31970260223048325,0.3830104321907601,0.6093942523002625
0.31970260223048325,0.3859910581222057,0.6088289022445679
0.3215613382899628,0.3859910581222057,0.6086732149124146
0.3215613382899628,0.38748137108792846,0.6085545420646667
0.32342007434944237,0.38748137108792846,0.6082865595817566
0.32342007434944237,0.3919523099850969,0.6078536510467529
0.3243494423791822,0.3919523099850969,0.6077739000320435
0.3243494423791822,0.39642324888226527,0.6074631214141846
0.3252788104089219,0.39642324888226527,0.6073257327079773
0.3252788104089219,0.3979135618479881,0.6072812676429749
0.32620817843866173,0.3979135618479881,0.6072781085968018
0.32620817843866173,0.39940387481371087,0.6070651412010193
0.32806691449814124,0.39940387481371087,0.6067351698875427
0.32806691449814124,0.40238450074515647,0.6058356165885925
0.32899628252788105,0.40238450074515647,0.6051087379455566
0.32899628252788105,0.4038748137108793,0.6051023602485657
0.3299256505576208,0.4038748137108793,0.6046802997589111
0.3299256505576208,0.4098360655737705,0.6042690277099609
0.3308550185873606,0.4098360655737705,0.6038712859153748
0.3308550185873606,0.4128166915052161,0.6034606099128723
0.33271375464684017,0.4128166915052161,0.6029658317565918
0.33271375464684017,0.4143070044709389,0.6028852462768555
0.3336431226765799,0.4143070044709389,0.6027360558509827
0.3336431226765799,0.4157973174366617,0.6016865372657776
0.3345724907063197,0.4157973174366617,0.6016829609870911
0.3345724907063197,0.4172876304023845,0.6015060544013977
0.33643122676579923,0.4172876304023845,0.6009060144424438
0.33643122676579923,0.4187779433681073,0.6007710099220276
0.33736059479553904,0.4187779433681073,0.6005868911743164
0.33736059479553904,0.4202682563338301,0.6003643274307251
0.34107806691449816,0.4202682563338301,0.5994304418563843
0.34107806691449816,0.4232488822652757,0.5991374850273132
0.3420074349442379,0.4232488822652757,0.5990877747535706
0.3420074349442379,0.4247391952309985,0.5989866256713867
0.3429368029739777,0.4247391952309985,0.5989656448364258
0.3429368029739777,0.4262295081967213,0.5987268686294556
0.3447955390334573,0.4262295081967213,0.5983862280845642
0.3447955390334573,0.4277198211624441,0.59829181432724
0.3466542750929368,0.4277198211624441,0.5980007648468018
0.3466542750929368,0.42921013412816694,0.5979018807411194
0.3513011152416357,0.42921013412816694,0.5971512794494629
0.3513011152416357,0.43219076005961254,0.5970150828361511
0.35223048327137546,0.43219076005961254,0.5969371199607849
0.35223048327137546,0.43517138599105815,0.5962791442871094
0.354089219330855,0.43517138599105815,0.5962055325508118
0.354089219330855,0.43815201192250375,0.5957602262496948
0.3550185873605948,0.43815201192250375,0.5956716537475586
0.3550185873605948,0.44113263785394935,0.5952349901199341
0.3559479553903346,0.44113263785394935,0.5951496362686157
0.3559479553903346,0.44411326378539495,0.5948389768600464
0.35780669144981414,0.44411326378539495,0.5946544408798218
0.35780669144981414,0.45007451564828616,0.5940124988555908
0.36059479553903345,0.45007451564828616,0.5935046672821045
0.36059479553903345,0.45305514157973176,0.5930537581443787
0.3643122676579926,0.45305514157973176,0.5929086804389954
0.3643122676579926,0.45454545454545453,0.5928003787994385
0.36617100371747213,0.45454545454545453,0.5925341248512268
0.36617100371747213,0.45901639344262296,0.5921961069107056
0.36895910780669144,0.45901639344262296,0.5913873910903931
0.36895910780669144,0.46050670640834573,0.5911369323730469
0.36988847583643125,0.46050670640834573,0.5910884737968445
0.36988847583643125,0.46199701937406856,0.590662956237793
0.370817843866171,0.46199701937406856,0.5904228091239929
0.370817843866171,0.46497764530551416,0.5903450846672058
0.37267657992565056,0.46497764530551416,0.5900046825408936
0.37267657992565056,0.46646795827123694,0.5899180173873901
0.3754646840148699,0.46646795827123694,0.5890088677406311
0.3754646840148699,0.46795827123695977,0.5889947414398193
0.38011152416356875,0.46795827123695977,0.5888096690177917
0.38011152416356875,0.46944858420268254,0.5882553458213806
0.38104089219330856,0.46944858420268254,0.5880967378616333
0.38104089219330856,0.47242921013412814,0.5877731442451477
0.38382899628252787,0.47242921013412814,0.587578535079956
0.38382899628252787,0.47391952309985097,0.5873288512229919
0.3847583643122677,0.47391952309985097,0.5872265696525574
0.3847583643122677,0.47690014903129657,0.5865472555160522
0.3856877323420074,0.47690014903129657,0.5865301489830017
0.3856877323420074,0.4798807749627422,0.5863742828369141
0.38661710037174724,0.4798807749627422,0.5863094329833984
0.38661710037174724,0.481371087928465,0.5862971544265747
0.387546468401487,0.481371087928465,0.5860635638237
0.387546468401487,0.4828614008941878,0.5859612822532654
0.38940520446096655,0.4828614008941878,0.5856418013572693
0.38940520446096655,0.4843517138599106,0.585348904132843
0.3903345724907063,0.4843517138599106,0.5847511291503906
0.3903345724907063,0.4903129657228018,0.5841567516326904
0.3949814126394052,0.4903129657228018,0.5836511254310608
0.3949814126394052,0.4918032786885246,0.5835890769958496
0.39776951672862454,0.4918032786885246,0.5833215117454529
0.39776951672862454,0.4932935916542474,0.5831374526023865
0.3996282527881041,0.4932935916542474,0.5826307535171509
0.3996282527881041,0.4977645305514158,0.5809290409088135
0.4024163568773234,0.4977645305514158,0.5794014930725098
0.4024163568773234,0.5007451564828614,0.5781656503677368
0.40427509293680297,0.5007451564828614,0.5776377320289612
0.40427509293680297,0.5022354694485842,0.5776369571685791
0.4052044609665427,0.5022354694485842,0.5775793790817261
0.4052044609665427,0.503725782414307,0.5774652361869812
0.4070631970260223,0.503725782414307,0.577014684677124
0.4070631970260223,0.5052160953800298,0.5768563747406006
0.4079925650557621,0.5052160953800298,0.5768018364906311
0.4079925650557621,0.5126676602086438,0.5755314230918884
0.40892193308550184,0.5126676602086438,0.5745827555656433
0.40892193308550184,0.5141579731743666,0.5743087530136108
0.4107806691449814,0.5141579731743666,0.5737321376800537
0.4107806691449814,0.5156482861400894,0.5735926628112793
0.41356877323420077,0.5156482861400894,0.573320209980011
0.41356877323420077,0.5171385991058122,0.5731947422027588
0.4191449814126394,0.5171385991058122,0.5718306303024292
0.4191449814126394,0.5201192250372578,0.571661114692688
0.4200743494423792,0.5201192250372578,0.5716501474380493
0.4200743494423792,0.5230998509687034,0.5707074403762817
0.42100371747211895,0.5230998509687034,0.5706338286399841
0.42100371747211895,0.5245901639344263,0.5701149106025696
0.4256505576208178,0.5245901639344263,0.5696711540222168
0.4256505576208178,0.526080476900149,0.56966632604599
0.4312267657992565,0.526080476900149,0.5685247182846069
0.4312267657992565,0.5275707898658718,0.5680753588676453
0.43308550185873607,0.5275707898658718,0.5666729211807251
0.43308550185873607,0.5290611028315947,0.5666486620903015
0.4340148698884758,0.5290611028315947,0.566556990146637
0.4340148698884758,0.5365126676602087,0.5655826926231384
0.4349442379182156,0.5365126676602087,0.5654260516166687
0.4349442379182156,0.5380029806259314,0.5653565526008606
0.4423791821561338,0.5380029806259314,0.5632382035255432
0.4423791821561338,0.5394932935916542,0.5631579756736755
0.44423791821561337,0.5394932935916542,0.5630824565887451
0.44423791821561337,0.5409836065573771,0.5629034042358398
0.4451672862453532,0.5409836065573771,0.5628393888473511
0.4451672862453532,0.5424739195230999,0.5626329183578491
0.44609665427509293,0.5424739195230999,0.5625365376472473
0.44609665427509293,0.5439642324888226,0.5624203681945801
0.45260223048327136,0.5439642324888226,0.5603460669517517
0.45260223048327136,0.5484351713859911,0.5597425699234009
0.45353159851301117,0.5484351713859911,0.5596800446510315
0.45353159851301117,0.5514157973174366,0.5594748854637146
0.45724907063197023,0.5514157973174366,0.5590091943740845
0.45724907063197023,0.5529061102831595,0.5589016675949097
0.45817843866171004,0.5529061102831595,0.5588852167129517
0.45817843866171004,0.555886736214605,0.5579483509063721
0.46096654275092935,0.555886736214605,0.5569864511489868
0.46096654275092935,0.5588673621460507,0.5563560724258423
0.4628252788104089,0.5588673621460507,0.5558130741119385
0.4628252788104089,0.5618479880774963,0.5552675127983093
0.4637546468401487,0.5618479880774963,0.5550588965415955
0.4637546468401487,0.5648286140089419,0.5545520782470703
0.46654275092936803,0.5648286140089419,0.5541728734970093
0.46654275092936803,0.5678092399403875,0.5535964965820312
0.4674721189591078,0.5678092399403875,0.5535596609115601
0.4674721189591078,0.5707898658718331,0.5532847046852112
0.4684014869888476,0.5707898658718331,0.5532382726669312
0.4684014869888476,0.5737704918032787,0.5531482100486755
0.47304832713754646,0.5737704918032787,0.5513598918914795
0.47304832713754646,0.5752608047690015,0.5511476993560791
0.474907063197026,0.5752608047690015,0.5511314272880554
